Timestamp,Open,High,Low,Close,Volume_sum,SMA,Rolling_STD,Bollinger_Upper_2,Bollinger_Lower_2,Bollinger_Upper_3,Bollinger_Lower_3,Bollinger_Upper_4,Bollinger_Lower_4,RSI,Stochastic
1695774000,26230.0,26230.0,26229.9,26230.0,1.11607381,26228.195,6.768384320928783,26241.731768641857,26214.658231358142,26248.500152962784,26207.889847037215,26255.268537283715,26201.121462716284,50.0,1.9607843136975163
1695774060,26230.0,26230.0,26229.9,26230.0,0.03599284,26228.95,6.006619155915506,26240.963238311833,26216.93676168817,26246.969857467746,26210.930142532256,26252.976476623662,26204.92352337634,50.246305418715686,1.9607843136975163
1695774120,26230.0,26230.0,26229.9,26230.0,0.7586146600000001,26229.660000000003,5.148367140222122,26239.956734280448,26219.36326571956,26245.10510142067,26214.214898579336,26250.25346856089,26209.066531439115,50.0,1.9607843136975163
1695774180,26230.0,26230.0,26229.9,26230.0,1.63174865,26230.370000000003,3.983796126677744,26238.33759225336,26222.402407746646,26242.321388380034,26218.41861161997,26246.305184506713,26214.434815493292,33.552631578944215,1.9607843136975163
1695774240,26230.0,26230.0,26229.9,26230.0,0.1915864,26231.079999999998,2.0431142379831058,26235.166228475966,26226.99377152403,26237.209342713948,26224.95065728605,26239.25245695193,26222.907543048066,33.552631578944215,1.9607843136975163
1695774300,26230.0,26230.0,26229.9,26230.0,1.02366433,26231.079999999998,2.0431142379831058,26235.166228475966,26226.99377152403,26237.209342713948,26224.95065728605,26239.25245695193,26222.907543048066,50.0,1.9607843136975163
1695774360,26230.0,26230.0,26229.9,26230.0,1.60527928,26231.079999999998,2.0431142379831058,26235.166228475966,26226.99377152403,26237.209342713948,26224.95065728605,26239.25245695193,26222.907543048066,50.0,1.9607843136975163
1695774420,26230.0,26230.0,26229.9,26229.9,0.10039223000000001,26231.079999999998,2.0431142379831058,26235.166228475966,26226.99377152403,26237.209342713948,26224.95065728605,26239.25245695193,26222.907543048066,49.514563106802974,0.0
1695774480,26230.0,26230.0,26230.0,26230.0,0.07677608000000001,26231.079999999998,2.0431142379831058,26235.166228475966,26226.99377152403,26237.209342713948,26224.95065728605,26239.25245695193,26222.907543048066,50.0,1.9607843136975163
1695774540,26230.0,26230.0,26223.5,26223.5,1.2056764199999999,26230.504999999997,2.457957003602926,26235.4209140072,26225.589085992793,26237.878871010806,26223.13112898919,26240.33682801441,26220.673171985585,30.76923076922415,0.0
1695774600,26222.2,26222.2,26222.2,26222.2,0.01500393,26229.865,2.859568425292965,26235.584136850586,26224.145863149417,26238.44370527588,26221.286294724123,26241.303273701174,26218.42672629883,20.245398772989304,0.0
1695774660,26222.2,26222.2,26222.1,26222.1,0.51183766,26229.47,3.344453381502008,26236.158906763005,26222.781093236998,26239.503360144507,26219.436639855496,26242.84781352601,26216.092186473994,2.238805970117653,0.0
1695774720,26222.1,26222.2,26222.1,26222.2,0.07404649,26229.079999999998,3.7137865482959382,26236.50757309659,26221.652426903405,26240.221359644886,26217.93864035511,26243.93514619318,26214.224853806816,2.238805970144199,0.7812500000168754
1695774780,26222.2,26222.2,26222.2,26222.2,0.005247689999999999,26228.690000000002,4.009843152200954,26236.709686304403,26220.670313695602,26240.719529456605,26216.6604705434,26244.729372608806,26212.6506273912,3.614457831316855,1.2658227848375236
1695774840,26222.2,26222.2,26215.8,26215.8,4.12536712,26227.98,4.919627713770587,26237.81925542754,26218.140744572458,26242.73888314131,26213.221116858687,26247.658510855083,26208.301489144917,1.3698630137033945,0.0
1695774900,26215.7,26215.8,26215.7,26215.8,0.02689321,26227.27,5.5915443681553505,26238.45308873631,26216.08691126369,26244.044633104466,26210.495366895535,26249.63617747262,26204.90382252738,1.3698630137033945,0.6993006992905587
1695774960,26215.8,26215.8,26215.8,26215.8,0.53701028,26226.465000000004,6.031520276190941,26238.528040552384,26214.401959447623,26244.559560828577,26208.37043917143,26250.59108110477,26202.33891889524,1.3698630137033945,0.6993006992905587
1695775020,26215.8,26215.8,26215.7,26215.8,0.30794697,26225.51,6.136851584356312,26237.783703168712,26213.236296831285,26243.920554753066,26207.09944524693,26250.057406337422,26200.962593662574,1.3698630137033945,0.6993006992905587
1695775080,26214.8,26214.9,26214.8,26214.9,0.049574959999999994,26224.504999999997,6.146755669713207,26236.798511339424,26212.21148866057,26242.945267009138,26206.064732990857,26249.09202267885,26199.917977321144,1.2903225806498568,0.6578947368564342
1695775140,26214.8,26214.9,26214.8,26214.8,1.2359335999999999,26223.75,6.3724324034732724,26236.494864806948,26211.005135193052,26242.86729721042,26204.63270278958,26249.23972961389,26198.26027038611,1.2820512820557752,0.0
1695775200,26214.9,26214.9,26214.9,26214.9,0.25612257,26222.995000000003,6.486461609423208,26235.96792321885,26210.022076781155,26242.454384828274,26203.53561517173,26248.940846437694,26197.04915356231,1.910828025495718,0.6578947368564342
1695775260,26214.9,26214.9,26214.9,26214.9,0.38495878,26222.24,6.506951748140465,26235.253903496283,26209.22609650372,26241.76085524442,26202.71914475558,26248.267806992564,26196.21219300744,1.923076923094854,0.6578947368564342
1695775320,26214.8,26214.8,26214.8,26214.8,0.00570993,26221.48,6.440219022101074,26234.3604380442,26208.599561955798,26240.800657066302,26202.159342933697,26247.240876088403,26195.719123911596,1.2820512820784984,0.0
1695775380,26214.9,26214.9,26214.9,26214.9,0.00047583,26220.725,6.271730643384052,26233.268461286767,26208.18153871323,26239.54019193015,26201.909808069846,26245.811922573535,26195.63807742646,3.2608695652844375,1.3513513513805828
1695775440,26214.9,26214.9,26214.8,26214.9,0.15829105000000002,26219.97,5.9993947063111674,26231.968789412622,26207.97121058738,26237.968184118934,26201.97181588107,26243.967578825246,26195.972421174756,3.7974683545073162,1.3513513513805828
1695775500,26214.9,26214.9,26214.8,26214.9,0.05608067,26219.215000000004,5.608102690704689,26230.431205381414,26207.998794618594,26236.03930807212,26202.39069192789,26241.647410762824,26196.782589237184,3.846153846232781,1.3513513513805828
1695775560,26214.9,26214.9,26214.8,26214.9,0.05539552,26218.460000000003,5.070388752875412,26228.600777505755,26208.31922249425,26233.671166258628,26203.248833741378,26238.741555011504,26198.1784449885,2.597402597456579,1.3513513513805828
1695775620,26214.9,26214.9,26214.8,26214.9,0.07737608,26217.71,4.346916632574834,26226.403833265147,26209.01616673485,26230.750749897725,26204.669250102274,26235.0976665303,26200.3223334697,2.597402597456579,1.3513513513805828
1695775680,26214.9,26214.9,26214.8,26214.8,0.0288483,26216.95,3.2838520384703096,26223.51770407694,26210.38229592306,26226.801556115413,26207.098443884588,26230.085408153882,26203.81459184612,14.285714285937019,0.0
1695775740,26214.9,26214.9,26214.9,26214.9,0.06511161,26216.52,2.924416271046112,26222.36883254209,26210.67116745791,26225.293248813137,26207.746751186864,26228.217665084187,26204.822334915814,20.00000000029104,10.000000000218279
1695775800,26214.9,26214.9,26214.8,26214.9,0.68739377,26216.155,2.6176475980189107,26221.390295196037,26210.91970480396,26224.007942794055,26208.302057205943,26226.625590392076,26205.684409607922,20.00000000029104,10.000000000218279
1695775860,26214.9,26214.9,26214.8,26214.9,0.07122131,26215.795000000002,2.2222499267387517,26220.23949985348,26211.350500146524,26222.461749780217,26209.128250219786,26224.68399970696,26206.906000293046,20.00000000029104,100.0
1695775920,26214.9,26220.8,26214.9,26220.8,2.0746709500000002,26215.725,2.0229928324261257,26219.77098566485,26211.679014335146,26221.793978497277,26209.65602150272,26223.816971329703,26207.633028670294,95.38461538452239,100.0
1695775980,26220.8,26220.8,26220.8,26220.8,2.0368497299999997,26215.655,1.7989690029933736,26219.252938005986,26212.05706199401,26221.05190700898,26210.25809299102,26222.850876011973,26208.459123988025,96.87499999993605,100.0
1695776040,26220.8,26220.8,26214.9,26215.0,10.5146522,26215.615,1.8044608467393601,26219.22392169348,26212.006078306524,26221.02838254022,26210.201617459785,26222.832843386957,26208.397156613046,50.413223140489656,3.33333333334546
1695776100,26215.0,26215.0,26215.0,26215.0,0.02352698,26215.575,1.8090052515255577,26219.19301050305,26211.95698949695,26221.002015754577,26210.147984245425,26222.811021006102,26208.3389789939,50.413223140489656,3.33333333334546
1695776160,26215.0,26230.4,26215.0,26230.2,1.51096501,26216.295000000002,3.7391914408905467,26223.773382881784,26208.81661711822,26227.512574322674,26205.07742567733,26231.251765763565,26201.33823423644,78.30882352940989,98.71794871794424
1695776220,26230.2,26232.7,26230.2,26232.7,0.43401301,26217.139999999996,5.232730996741884,26227.60546199348,26206.67453800651,26232.83819299022,26201.44180700977,26238.070923986965,26196.209076013027,80.06756756756413,100.0
1695776280,26232.7,26235.0,26232.6,26235.0,2.02678133,26218.145,6.545426285828205,26231.235852571655,26205.054147428345,26237.781278857485,26198.508721142516,26244.326705143314,26191.963294856687,81.50470219435365,100.0
1695776340,26235.0,26235.0,26235.0,26235.0,3.53562639,26219.155,7.4921344720595515,26234.139268944116,26204.17073105588,26241.631403416177,26196.67859658382,26249.123537888237,26189.18646211176,81.50470219435365,100.0
1695776400,26235.0,26235.0,26235.0,26235.0,0.03277652,26220.159999999996,8.205479555571367,26236.570959111137,26203.749040888855,26244.77643866671,26195.54356133328,26252.981918222282,26187.33808177771,81.50470219435365,100.0
1695776460,26235.0,26235.0,26234.9,26235.0,0.01366722,26221.164999999997,8.740786126277202,26238.64657225255,26203.683427747445,26247.38735837883,26194.942641621165,26256.128144505106,26186.201855494888,81.50470219435365,100.0
1695776520,26235.0,26242.4,26235.0,26242.4,1.58639871,26222.545000000002,9.797823335074186,26242.140646670152,26202.949353329852,26251.938470005225,26193.15152999478,26261.7362933403,26183.353706659705,85.20408163265519,100.0
1695776580,26242.4,26244.3,26242.4,26243.7,2.00219742,26223.985000000004,10.690786736845126,26245.366573473693,26202.603426526315,26256.05736021054,26191.91263978947,26266.748146947386,26181.221853052622,85.64356435643667,97.96610169492018
1695776640,26243.7,26243.7,26243.6,26243.7,0.035697969999999996,26225.425,11.323560673033674,26248.072121346067,26202.77787865393,26259.3956820191,26191.454317980897,26270.719242692136,26180.130757307863,85.64356435643667,97.96610169492018
1695776700,26243.7,26243.7,26243.6,26243.7,0.22413451,26226.865,11.73829876493329,26250.341597529867,26203.388402470136,26262.079896294803,26191.6501037052,26273.818195059735,26179.911804940268,85.64356435643667,97.95918367347419
1695776760,26243.7,26243.7,26243.7,26243.7,0.13145648,26228.305,11.95770947086371,26252.220418941728,26204.389581058273,26264.17812841259,26192.43187158741,26276.135837883456,26180.474162116545,83.18840579710356,97.95918367347419
1695776820,26243.7,26243.7,26243.6,26243.7,0.060479490000000004,26229.745000000003,11.99251850113748,26253.73003700228,26205.759962997727,26265.722555503417,26193.76744449659,26277.71507400455,26181.774925995454,83.18840579710356,97.95918367347419
1695776880,26243.7,26243.7,26243.6,26243.6,0.15084967999999999,26231.184999999998,11.831549037708964,26254.848098075414,26207.52190192458,26266.679647113124,26195.69035288687,26278.511196150834,26183.85880384916,99.65277777777024,97.61092150170394
1695776940,26243.6,26243.7,26243.5,26243.5,0.46081835,26232.615,11.482906059839317,26255.58081211968,26209.649187880324,26267.06371817952,26198.166281820482,26278.54662423936,26186.683375760644,99.30795847750616,97.26962457338125
1695777000,26243.5,26243.5,26243.4,26243.4,0.07914391999999999,26234.04,10.923581444705393,26255.887162889412,26212.19283711059,26266.810744334118,26201.269255665884,26277.734325778823,26190.34567422118,97.8260869565269,93.61702127661057
1695777060,26243.4,26243.5,26243.4,26243.4,0.16463244,26235.465000000004,10.125074398695885,26255.715148797397,26215.21485120261,26265.84022319609,26205.089776803918,26275.965297594787,26194.96470240522,97.3451327433691,92.30769230771145
1695777120,26243.5,26243.5,26243.5,26243.5,0.05540736,26236.6,9.65608616366826,26255.912172327335,26217.287827672662,26265.568258491003,26207.631741508994,26275.22434465467,26197.975655345326,96.70329670330418,91.48936170213342
1695777180,26243.4,26243.5,26243.4,26243.4,0.17005776,26237.73,9.010584419400228,26255.7511688388,26219.7088311612,26264.7617532582,26210.6982467418,26273.7723376776,26201.687662322398,95.65217391306582,90.42553191491461
1695777240,26243.5,26243.5,26243.4,26243.4,0.20707323,26239.15,7.319009136286335,26253.788018272575,26224.511981727428,26261.10702740886,26217.192972591143,26268.42603654515,26209.873963454855,95.65217391306582,90.42553191491461
1695777300,26243.4,26243.5,26243.4,26243.4,0.61376591,26240.57,4.658337177938729,26249.886674355876,26231.253325644124,26254.545011533817,26226.594988466182,26259.203348711755,26221.936651288244,95.65217391306582,90.322580645184
1695777360,26243.4,26243.5,26243.4,26243.4,0.09347917,26241.23,4.000407873968656,26249.23081574794,26233.22918425206,26253.231223621904,26229.228776378095,26257.231631495873,26225.228368504126,77.77777777784515,52.63157894742888
1695777420,26243.5,26243.5,26230.1,26230.1,4.04224348,26241.1,4.321549429765092,26249.74309885953,26232.456901140467,26254.064648289295,26228.1353517107,26258.386197719057,26223.81380228094,0.7246376811489057,0.0
1695777480,26230.0,26230.1,26230.0,26230.0,0.06962677,26240.85,4.810022431308555,26250.470044862617,26231.22995513738,26255.280067293923,26226.419932706074,26260.090089725232,26221.609910274765,0.7194244604213083,0.0
1695777540,26230.1,26230.1,26230.1,26230.1,0.09077546,26240.605,5.23012277205261,26251.065245544105,26230.144754455894,26256.295368316158,26224.91463168384,26261.52549108821,26219.68450891179,1.4285714285510096,0.7299270072886095
1695777600,26230.1,26230.1,26230.0,26230.1,0.09638346,26240.359999999997,5.60764515734911,26251.575290314697,26229.144709685297,26257.182935472043,26223.53706452795,26262.790580629393,26217.9294193706,1.4285714285510096,0.7299270072886095
1695777660,26230.1,26230.1,26230.0,26230.1,0.31187263,26240.115,5.950698764824793,26252.016397529653,26228.21360247035,26257.967096294477,26222.262903705527,26263.9177950593,26216.312204940703,1.4285714285510096,0.7299270072886095
1695777720,26230.0,26230.1,26230.0,26230.1,0.21993348,26239.5,6.325886665556771,26252.151773331112,26226.848226668888,26258.47765999667,26220.52234000333,26264.803546662228,26214.196453337772,1.4388489208429718,0.7299270072886095
1695777780,26230.1,26230.1,26230.0,26230.1,1.09524063,26238.82,6.576641280054133,26251.97328256011,26225.66671743989,26258.54992384016,26219.09007615984,26265.126565120216,26212.513434879784,1.4492753622982235,0.7407407407299615
1695777840,26230.1,26230.1,26230.0,26230.0,0.32726795999999997,26238.135,6.752720699265555,26251.64044139853,26224.629558601468,26258.393162097796,26217.8768379022,26265.14588279706,26211.124117202937,1.4492753622982235,0.0
1695777900,26230.1,26230.1,26230.0,26230.1,0.06115891,26237.454999999998,6.846933620254589,26251.148867240507,26223.76113275949,26257.99580086076,26216.914199139235,26264.842734481015,26210.06726551898,2.1582733812644506,0.7407407407299615
1695777960,26230.1,26234.1,26230.1,26234.1,4.42349629,26236.975,6.721440556760014,26250.417881113517,26223.53211888648,26257.139321670278,26216.81067832972,26263.86076222704,26210.089237772958,23.595505617966964,30.370370370359588
1695778020,26234.1,26234.1,26234.1,26234.1,0.22035750999999998,26236.495000000003,6.556673980332202,26249.608347960668,26223.381652039337,26256.165021941,26216.824978059005,26262.721695921333,26210.268304078672,23.728813559309486,30.370370370359588
1695778080,26234.0,26234.1,26234.0,26234.0,0.76985355,26236.015000000003,6.357529725504533,26248.730059451012,26223.299940548994,26255.087589176517,26216.94241082349,26261.445118902022,26210.584881097984,23.595505617966964,29.629629629629626
1695778140,26234.0,26234.1,26234.0,26234.1,0.33246179,26235.545000000002,6.118004060504533,26247.781008121012,26223.308991878992,26253.899012181515,26217.19098781849,26260.01701624202,26211.072983757982,24.022346368698507,30.370370370359588
1695778200,26234.1,26234.1,26234.1,26234.1,0.07550997,26235.079999999998,5.836509411060073,26246.753018822117,26223.40698117788,26252.589528233177,26217.57047176682,26258.42603764424,26211.733962355756,24.022346368698507,30.370370370359588
1695778260,26234.1,26243.8,26234.1,26243.8,4.00179756,26235.1,5.86712518145511,26246.83425036291,26223.365749637087,26252.701375544362,26217.498624455635,26258.568500725818,26211.63149927418,97.90209790212725,100.0
1695778320,26241.5,26241.5,26241.5,26241.5,0.012689820000000001,26235.0,5.731905166890908,26246.463810333782,26223.536189666218,26252.19571550067,26217.80428449933,26257.927620667564,26212.072379332436,84.84848484850022,83.33333333333772
1695778380,26241.6,26244.9,26241.6,26244.9,1.3080020300000001,26235.075,5.856069725652639,26246.787139451306,26223.362860548696,26252.64320917696,26217.50679082304,26258.49927890261,26211.65072109739,87.37373737375296,100.0
1695778440,26244.9,26244.9,26244.8,26244.9,0.38590486,26235.15,5.9766651500579036,26247.103330300117,26223.196669699886,26253.079995450174,26217.22000454983,26259.056660600232,26211.24333939977,87.37373737375296,100.0
1695778500,26244.9,26244.9,26244.8,26244.9,0.02237406,26235.225,6.093903338162235,26247.412806676322,26223.037193323675,26253.506710014484,26216.943289985513,26259.600613352646,26210.84938664735,87.37373737375296,100.0
1695778560,26244.9,26244.9,26244.8,26244.9,0.17281086,26235.3,6.2079744980588965,26247.715948996116,26222.884051003883,26253.923923494174,26216.676076505824,26260.131897992236,26210.468102007762,87.37373737375296,100.0
1695778620,26244.9,26244.9,26244.8,26244.8,0.05505393,26236.034999999996,6.42628443029726,26248.88756886059,26223.1824311394,26255.31385329089,26216.756146709104,26261.740137721186,26210.329862278806,86.93467336684006,99.3288590603881
1695778680,26244.9,26244.9,26244.8,26244.8,0.03886551,26236.775,6.545780078970412,26249.86656015794,26223.68343984206,26256.41234023691,26217.13765976309,26262.95812031588,26210.59187968412,87.37373737373692,99.3288590603881
1695778740,26244.9,26244.9,26244.9,26244.9,0.01297636,26237.515000000003,6.587889606985904,26250.690779213975,26224.33922078603,26257.27866882096,26217.751331179046,26263.866558427948,26211.16344157206,87.37373737373923,100.0
1695778800,26244.9,26244.9,26244.9,26244.9,0.041929,26238.254999999997,6.542209107033873,26251.339418214066,26225.17058178593,26257.881627321098,26218.628372678897,26264.423836428134,26212.08616357186,84.17721518987634,100.0
1695778860,26244.8,26244.9,26244.8,26244.9,1.33533589,26238.995000000003,6.406861042758634,26251.80872208552,26226.181277914486,26258.21558312828,26219.774416871725,26264.622444171036,26213.36755582897,84.17721518987634,100.0
1695778920,26244.8,26244.9,26235.5,26235.5,3.01772808,26239.264999999996,6.119621161318829,26251.504242322633,26227.02575767736,26257.623863483954,26220.906136516038,26263.74348464527,26214.78651535472,52.98804780876426,13.76146788990642
1695778980,26236.7,26236.7,26236.7,26236.7,0.00779476,26239.595,5.767191690950436,26251.129383381904,26228.0606166181,26256.896575072853,26222.29342492715,26262.663766763802,26216.5262332362,54.961832061071355,24.074074074087797
1695779040,26236.8,26236.8,26236.8,26236.8,0.05791041,26239.934999999998,5.357658070479059,26250.650316140956,26229.21968385904,26256.007974211436,26223.86202578856,26261.365632281915,26218.50436771808,55.133079847908846,25.0
1695779100,26236.8,26236.8,26236.8,26236.8,0.00948729,26240.27,4.900279261662035,26250.070558523323,26230.46944147668,26254.970837784986,26225.569162215015,26259.87111704665,26220.668882953352,28.915662650609804,13.829787234032672
1695779160,26236.7,26236.8,26236.7,26236.7,0.03339423,26240.4,4.760473218423454,26249.920946436847,26230.879053563156,26254.681419655273,26226.11858034473,26259.441892873696,26221.358107126307,33.333333333341756,12.765957446814275
1695779220,26236.8,26236.8,26236.7,26236.7,0.17402865,26240.53,4.612580052097852,26249.755160104196,26231.3048398958,26254.367740156293,26226.692259843705,26258.98032020839,26222.07967979161,12.727272727281758,12.765957446814275
1695779280,26236.8,26236.8,26236.7,26236.7,0.05288463,26240.665,4.447977068305398,26249.56095413661,26231.76904586339,26254.008931204917,26227.321068795085,26258.456908273223,26222.87309172678,12.727272727281758,12.765957446814275
1695779340,26236.8,26236.8,26236.8,26236.8,0.02001006,26240.8,4.275880949571605,26249.351761899143,26232.248238100856,26253.627642848714,26227.972357151284,26257.903523798286,26223.696476201712,13.513513513510858,13.829787234032672
1695779400,26236.8,26236.8,26236.8,26236.8,0.08987071,26240.934999999998,4.091875776290858,26249.118751552578,26232.751248447417,26253.21062732887,26228.659372671125,26257.302503105162,26224.567496894833,13.513513513510858,13.829787234032672
1695779460,26236.8,26236.8,26236.7,26236.8,0.04412874,26240.585,4.133085377415628,26248.85117075483,26232.318829245167,26252.984256132248,26228.18574386775,26257.11734150966,26224.05265849034,13.63636363636364,13.829787234032672
1695779520,26236.8,26236.8,26236.8,26236.8,0.02887756,26240.35,4.211200603922042,26248.772401207843,26231.927598792154,26252.983601811764,26227.716398188233,26257.194802415688,26223.50519758431,13.63636363636364,13.829787234032672
1695779580,26236.7,26236.8,26236.7,26236.8,0.04897291,26239.945,4.139473015040588,26248.22394603008,26231.66605396992,26252.363419045123,26227.526580954876,26256.50289206016,26223.387107939838,12.844036697230251,13.829787234032672
1695779640,26236.8,26236.8,26236.8,26236.8,0.049572530000000004,26239.54,4.023797630168639,26247.58759526034,26231.492404739663,26251.611392890507,26227.468607109495,26255.635190520676,26223.444809479326,12.844036697230251,13.829787234032672
1695779700,26236.8,26236.8,26236.8,26236.8,0.09211787999999999,26239.135,3.8602256547224747,26246.855451309442,26231.414548690555,26250.715676964166,26227.55432303583,26254.57590261889,26223.694097381107,12.844036697230251,13.829787234032672
1695779760,26236.8,26236.8,26236.7,26236.7,0.04754669,26238.725,3.6451662297082135,26246.015332459414,26231.434667540583,26249.66049868912,26227.789501310875,26253.305664918833,26224.144335081164,87.50000000014211,0.0
1695779820,26236.8,26244.9,26236.8,26244.9,1.01556229,26238.73,3.6539956500559096,26246.037991300112,26231.422008699887,26249.69198695017,26227.76801304983,26253.34598260022,26224.114017399777,97.67441860468362,100.0
1695779880,26244.9,26244.9,26244.9,26244.9,0.00889203,26238.734999999997,3.6627966019794385,26246.060593203954,26231.40940679604,26249.723389805935,26227.74661019406,26253.386186407915,26224.08381359208,97.64705882356265,100.0
1695779940,26244.9,26244.9,26244.8,26244.8,0.33106452,26238.73,3.6539956500559096,26246.037991300112,26231.422008699887,26249.69198695017,26227.76801304983,26253.34598260022,26224.114017399777,96.51162790698461,98.78048780485153
1695780000,26244.9,26244.9,26244.9,26244.9,0.00371417,26238.73,3.6539956500559096,26246.037991300112,26231.422008699887,26249.69198695017,26227.76801304983,26253.34598260022,26224.114017399777,97.6744186046433,100.0
1695780060,26244.8,26244.9,26244.8,26244.9,0.200544,26238.73,3.6539956500559096,26246.037991300112,26231.422008699887,26249.69198695017,26227.76801304983,26253.34598260022,26224.114017399777,97.6744186046433,100.0
1695780120,26244.9,26244.9,26244.9,26244.9,0.20646265,26239.2,3.8175495033652767,26246.83509900673,26231.56490099327,26250.652648510095,26227.747351489907,26254.470198013463,26223.92980198654,97.6744186046433,100.0
1695780180,26244.8,26244.8,26244.8,26244.8,0.0,26239.605,3.965174052080371,26247.53534810416,26231.67465189584,26251.500522156242,26227.709477843757,26255.46569620832,26223.74430379168,96.51162790694526,98.78048780485153
1695780240,26244.8,26244.8,26244.8,26244.8,0.08496687,26240.004999999997,4.0694594235779915,26248.143918847152,26231.866081152843,26252.21337827073,26227.796621729263,26256.28283769431,26223.727162305684,96.51162790694526,98.78048780485153
1695780300,26244.9,26244.9,26244.8,26244.8,0.01120136,26240.405,4.1305632342018175,26248.6661264684,26232.143873531597,26252.796689702605,26228.013310297392,26256.927252936806,26223.88274706319,96.51162790694526,98.78048780485153
1695780360,26244.9,26244.9,26244.8,26244.9,0.22565240000000003,26240.815000000002,4.150367770662509,26249.115735541327,26232.514264458678,26253.26610331199,26228.363896688013,26257.41647108265,26224.213528917353,96.55172413790075,100.0
1695780420,26244.9,26244.9,26244.9,26244.9,0.14083788,26241.225,4.127427515405438,26249.479855030808,26232.97014496919,26253.607282546214,26228.842717453783,26257.73471006162,26224.715289938376,96.55172413790075,100.0
1695780480,26244.8,26244.8,26244.8,26244.8,0.00395381,26241.629999999997,4.0568460656282435,26249.743692131255,26233.51630786874,26253.800538196883,26229.45946180311,26257.857384262512,26225.402615737483,95.45454545449284,98.78048780485153
1695780540,26244.9,26244.9,26244.8,26244.9,0.14880309,26242.034999999996,3.9522511906382225,26249.939502381272,26234.13049761872,26253.891753571912,26230.17824642808,26257.844004762548,26226.225995237444,95.50561797747712,100.0
1695780600,26244.8,26244.9,26244.8,26244.9,0.06270814,26242.440000000002,3.7996398721621536,26250.039279744327,26234.840720255677,26253.83891961649,26231.041080383515,26257.638559488652,26227.241440511352,96.59090909084003,100.0
1695780660,26244.9,26244.9,26244.8,26244.9,0.014992259999999999,26242.845,3.5928986978309494,26250.030797395662,26235.65920260434,26253.623696093495,26232.066303906508,26257.216594791324,26228.47340520868,50.0,100.0
1695780720,26244.9,26244.9,26244.9,26244.9,0.0376784,26243.25,3.3219366577573632,26249.893873315516,26236.606126684484,26253.215809973273,26233.284190026727,26256.53774663103,26229.96225336897,50.0,100.0
1695780780,26244.9,26244.9,26244.9,26244.9,0.039014599999999997,26243.655000000006,2.9692237157132553,26249.59344743143,26237.71655256858,26252.562671147145,26234.747328852867,26255.53189486286,26231.778105137153,60.0,100.0
1695780840,26244.8,26244.8,26244.8,26244.8,0.0074111,26244.055,2.4987312570619777,26249.052462514122,26239.057537485878,26251.551193771185,26236.558806228815,26254.04992502825,26234.060074971752,39.99999999999999,0.0
1695780900,26244.9,26244.9,26244.9,26244.9,0.005444580000000001,26244.46,1.827105850728527,26248.114211701457,26240.80578829854,26249.941317552184,26238.978682447814,26251.768423402915,26237.151576597083,50.0,100.0
1695780960,26244.8,26244.9,26244.8,26244.9,0.20442574,26244.870000000003,0.04701623782697459,26244.96403247566,26244.775967524347,26245.011048713484,26244.72895128652,26245.05806495131,26244.681935048695,50.0,100.0
