Timestamp,Price_open,Price_high,Price_low,Price_close,Volume_sum,SMA,Rolling_STD,Bollinger_Upper_2,Bollinger_Lower_2,Bollinger_Upper_3,Bollinger_Lower_3,Bollinger_Upper_4,Bollinger_Lower_4,RSI,Stochastic
2023-09-28 00:40:00,26421.5,26422.4,26421.4,26422.4,0.25005288999999997,26443.215000000004,19.419991733972818,26482.054983467948,26404.37501653206,26501.474975201923,26384.955024798084,26520.894966935895,26365.535033064112,39.80000000000049,1.7064846416382677
2023-09-28 00:41:00,26453.6,26457.3,26453.0,26453.0,0.06985144,26444.795000000002,18.8281836617388,26482.45136732348,26407.138632676524,26501.27955098522,26388.310449014785,26520.107734646957,26369.482265353046,44.80440097799506,53.92491467576678
2023-09-28 00:42:00,26453.0,26453.0,26452.9,26452.9,0.20467237,26446.32,18.141479078565325,26482.60295815713,26410.03704184287,26500.744437235695,26391.895562764304,26518.885916314262,26373.754083685737,41.18412491867306,53.754266211605426
2023-09-28 00:43:00,26453.0,26453.0,26452.9,26453.0,0.07571072,26446.32,18.141479078565325,26482.60295815713,26410.03704184287,26500.744437235695,26391.895562764304,26518.885916314262,26373.754083685737,44.089012517385086,65.15463917525473
2023-09-28 00:44:00,26453.0,26453.0,26452.9,26453.0,0.08145294,26446.325,18.143401729441933,26482.611803458884,26410.038196541118,26500.755205188325,26391.894794811677,26518.89860691777,26373.75139308223,51.2116316639742,88.02228412256397
2023-09-28 00:45:00,26453.0,26470.0,26452.9,26470.0,4.26869784,26447.175,18.85676969043206,26484.888539380863,26409.461460619135,26503.745309071295,26390.604690928703,26522.602078761727,26371.74792123827,71.403197158083,100.0
2023-09-28 00:46:00,26470.0,26480.0,26470.0,26480.0,2.05251643,26448.525,20.213436776457822,26488.951873552916,26408.098126447087,26509.165310329376,26387.884689670627,26529.37874710583,26367.67125289417,73.71428571428653,100.0
2023-09-28 00:47:00,26480.0,26480.0,26470.0,26470.0,0.06381405,26448.525,20.213436776457822,26488.951873552916,26408.098126447087,26509.165310329376,26387.884689670627,26529.37874710583,26367.67125289417,68.15094339622686,82.93515358361732
2023-09-28 00:48:00,26469.9,26469.9,26450.0,26450.0,7.26099582,26447.025,18.819890793354546,26484.66478158671,26409.385218413292,26503.484672380066,26390.565327619937,26522.30456317342,26371.745436826583,48.55252274607106,48.80546075085197
2023-09-28 00:49:00,26433.5,26433.5,26421.8,26421.8,0.0136089,26444.614999999998,18.809104038656788,26482.233208077312,26406.996791922684,26501.04231211597,26388.187687884027,26519.851416154626,26369.37858384537,39.36955063715567,0.6825938566515821
2023-09-28 00:50:00,26421.8,26421.9,26421.7,26421.9,0.9117941700000001,26443.21,19.425103129176836,26482.060206258353,26404.359793741645,26501.485309387528,26384.93469061247,26520.910412516707,26365.50958748329,39.4101876675606,0.8532423208191339
2023-09-28 00:51:00,26421.9,26421.9,26421.9,26421.9,0.00420729,26443.215000000004,19.419314178366207,26482.053628356734,26404.376371643273,26501.472942535103,26384.957057464904,26520.89225671347,26365.53774328654,41.3793103448275,0.8532423208191339
2023-09-28 00:34:00,26453.5,26453.5,26453.4,26453.5,0.35821257,26444.795000000002,18.87160147166706,26482.538202943335,26407.05179705667,26501.409804415,26388.180195585002,26520.28140588667,26369.308594113332,60.427807486631615,54.778156996585906
2023-09-28 00:35:00,26453.5,26453.5,26453.5,26453.5,0.05760659,26446.375,18.163406676760417,26482.70181335352,26410.04818664648,26500.865220030282,26391.884779969718,26519.02862670704,26373.72137329296,60.793544048419356,54.778156996585906
2023-09-28 00:36:00,26453.5,26453.5,26453.4,26453.5,0.1770945,26446.375,18.163406676760417,26482.70181335352,26410.04818664648,26500.865220030282,26391.884779969718,26519.02862670704,26373.72137329296,60.52809749492185,54.54545454545398
2023-09-28 00:37:00,26453.4,26453.5,26446.4,26446.4,0.18478305,26446.02,18.08603997854134,26482.192079957083,26409.847920042917,26500.278119935625,26391.761880064376,26518.364159914167,26373.675840085834,47.34299516908265,42.367066895370556
2023-09-28 00:38:00,26446.5,26446.5,26422.3,26422.3,1.19102243,26444.46,18.740622918371837,26481.941245836744,26406.978754163254,26500.681868755113,26388.238131244885,26519.422491673486,26369.497508326513,39.6761133603232,1.0291595197230743
2023-09-28 00:39:00,26422.4,26422.4,26421.4,26421.4,0.63429581,26443.21,19.425645014020503,26482.06129002804,26404.35870997196,26501.48693504206,26384.93306495794,26520.91258005608,26365.50741994392,39.395973154362906,0.0
2023-09-28 00:40:00,26421.5,26422.4,26421.4,26422.4,0.25005288999999997,26443.215000000004,19.419991733972953,26482.05498346795,26404.375016532056,26501.474975201923,26384.955024798084,26520.894966935895,26365.535033064112,39.80000000000049,1.7064846416382677
2023-09-28 00:41:00,26453.6,26457.3,26453.0,26453.0,0.06985144,26444.795000000002,18.82818366173863,26482.45136732348,26407.138632676524,26501.27955098522,26388.310449014785,26520.107734646957,26369.482265353046,44.80440097799506,53.92491467576678
2023-09-28 00:42:00,26453.0,26453.0,26452.9,26452.9,0.20467237,26446.32,18.14147907856483,26482.60295815713,26410.03704184287,26500.744437235695,26391.895562764304,26518.88591631426,26373.75408368574,41.18412491867306,53.754266211605426
2023-09-28 00:43:00,26453.0,26453.0,26452.9,26453.0,0.07571072,26446.32,18.14147907856483,26482.60295815713,26410.03704184287,26500.744437235695,26391.895562764304,26518.88591631426,26373.75408368574,44.089012517385086,65.15463917525473
2023-09-28 00:44:00,26453.0,26453.0,26452.9,26453.0,0.08145294,26446.325,18.14340172944144,26482.611803458884,26410.038196541118,26500.755205188325,26391.894794811677,26518.898606917766,26373.751393082235,51.2116316639742,88.02228412256397
2023-09-28 00:45:00,26453.0,26470.0,26452.9,26470.0,4.26869784,26447.175,18.85676969043142,26484.888539380863,26409.461460619135,26503.745309071295,26390.604690928703,26522.602078761724,26371.747921238275,71.403197158083,100.0
2023-09-28 00:46:00,26470.0,26480.0,26470.0,26480.0,2.05251643,26448.525,20.213436776456696,26488.951873552916,26408.098126447087,26509.165310329372,26387.88468967063,26529.378747105828,26367.671252894175,73.71428571428653,100.0
2023-09-28 00:47:00,26480.0,26480.0,26470.0,26470.0,0.06381405,26448.525,20.213436776456696,26488.951873552916,26408.098126447087,26509.165310329372,26387.88468967063,26529.378747105828,26367.671252894175,68.15094339622686,82.93515358361732
2023-09-28 00:48:00,26469.9,26469.9,26450.0,26450.0,7.26099582,26447.025,18.819890793353927,26484.66478158671,26409.385218413292,26503.484672380062,26390.56532761994,26522.304563173417,26371.745436826586,48.55252274607106,48.80546075085197
2023-09-28 00:49:00,26433.5,26433.5,26421.8,26421.8,0.0136089,26444.614999999998,18.80910403865713,26482.233208077312,26406.996791922684,26501.04231211597,26388.187687884027,26519.851416154626,26369.37858384537,39.36955063715567,0.6825938566515821
2023-09-28 00:50:00,26421.8,26421.9,26421.7,26421.9,0.9117941700000001,26443.21,19.425103129177707,26482.060206258353,26404.359793741645,26501.48530938753,26384.934690612467,26520.91041251671,26365.509587483288,39.4101876675606,0.8532423208191339
2023-09-28 00:51:00,26421.9,26421.9,26421.7,26421.7,0.03484375,26443.204999999998,19.43091608751985,26482.066832175038,26404.343167824958,26501.497748262558,26384.912251737438,26520.928664350078,26365.481335649918,41.32115249472914,0.5119453924902386
2023-09-28 00:34:00,26453.5,26453.5,26453.4,26453.5,0.35821257,26444.785000000003,18.884420618738595,26482.55384123748,26407.016158762526,26501.43826185622,26388.131738143788,26520.322682474958,26369.24731752505,60.400000000000496,54.778156996585906
2023-09-28 00:35:00,26453.5,26453.5,26453.5,26453.5,0.05760659,26446.365,18.177640255634927,26482.720280511272,26410.00971948873,26500.897920766907,26391.832079233096,26519.075561022542,26373.65443897746,60.76458752515052,54.778156996585906
2023-09-28 00:36:00,26453.5,26453.5,26453.4,26453.5,0.1770945,26446.365,18.177640255634927,26482.720280511272,26410.00971948873,26500.897920766907,26391.832079233096,26519.075561022542,26373.65443897746,60.49966239027645,54.54545454545398
2023-09-28 00:37:00,26453.4,26453.5,26446.4,26446.4,0.18478305,26446.01,18.100127943721322,26482.21025588744,26409.809744112557,26500.31038383116,26391.709616168835,26518.410511774884,26373.609488225113,47.35152487961532,42.367066895370556
2023-09-28 00:38:00,26446.5,26446.5,26422.3,26422.3,1.19102243,26444.45,18.75334356153668,26481.956687123075,26406.943312876927,26500.71003068461,26388.18996931539,26519.46337424615,26369.436625753853,39.70390309555796,1.0291595197230743
2023-09-28 00:39:00,26422.4,26422.4,26421.4,26421.4,0.63429581,26443.2,19.43724043658714,26482.074480873176,26404.325519126825,26501.511721309762,26384.88827869024,26520.948961746348,26365.451038253654,39.4243641231599,0.0
2023-09-28 00:40:00,26421.5,26422.4,26421.4,26422.4,0.25005288999999997,26443.204999999998,19.43159323858171,26482.06818647716,26404.341813522835,26501.499779715745,26384.91022028425,26520.931372954325,26365.47862704567,39.82712765957505,1.7064846416382677
2023-09-28 00:41:00,26453.6,26457.3,26453.0,26453.0,0.06985144,26444.784999999996,18.841032349639747,26482.467064699274,26407.102935300718,26501.308097048917,26388.261902951075,26520.149129398556,26369.420870601436,44.81707317073171,53.92491467576678
2023-09-28 00:42:00,26453.0,26453.0,26452.9,26452.9,0.20467237,26446.310000000005,18.155697960177182,26482.62139592036,26409.99860407965,26500.777093880537,26391.842906119473,26518.932791840714,26373.687208159296,41.207008436080855,53.754266211605426
2023-09-28 00:43:00,26453.0,26453.0,26452.9,26453.0,0.07571072,26446.310000000005,18.155697960177182,26482.62139592036,26409.99860407965,26500.777093880537,26391.842906119473,26518.932791840714,26373.687208159296,44.10540915395272,65.15463917525473
2023-09-28 00:44:00,26453.0,26453.0,26452.9,26453.0,0.08145294,26446.315000000002,18.157622004057536,26482.630244008116,26409.99975599189,26500.787866012175,26391.84213398783,26518.945488016234,26373.68451198377,51.207729468599055,88.02228412256397
2023-09-28 00:45:00,26453.0,26470.0,26452.9,26470.0,4.26869784,26447.165,18.870926538491805,26484.906853076984,26409.423146923018,26503.777779615477,26390.552220384525,26522.648706153966,26371.681293846035,71.3274336283196,100.0
2023-09-28 00:46:00,26470.0,26480.0,26470.0,26480.0,2.05251643,26448.515000000003,20.227346653272118,26488.969693306546,26408.06030669346,26509.197039959818,26387.83296004019,26529.424386613093,26367.605613386913,73.6371033360461,100.0
2023-09-28 00:47:00,26480.0,26480.0,26470.0,26470.0,0.06381405,26448.515000000003,20.227346653272118,26488.969693306546,26408.06030669346,26509.197039959818,26387.83296004019,26529.424386613093,26367.605613386913,68.19894498869694,82.93515358361732
2023-09-28 00:48:00,26469.9,26469.9,26450.0,26450.0,7.26099582,26447.015000000003,18.83399152708227,26484.68298305417,26409.347016945838,26503.51697458125,26390.513025418757,26522.350966108334,26371.679033891673,48.55252274607106,48.80546075085197
2023-09-28 00:49:00,26433.5,26433.5,26421.8,26421.8,0.0136089,26444.605,18.82186508461183,26482.248730169224,26406.961269830776,26501.070595253834,26388.139404746165,26519.892460338448,26369.31753966155,39.36955063715567,0.6825938566515821
2023-09-28 00:50:00,26421.8,26421.9,26421.7,26421.9,0.9117941700000001,26443.2,19.436698875017342,26482.073397750035,26404.326602249967,26501.510096625054,26384.889903374948,26520.94679550007,26365.453204499932,39.4101876675606,0.8532423208191339
2023-09-28 00:51:00,26421.9,26421.9,26421.7,26421.8,0.04112159,26443.2,19.436698875017342,26482.073397750035,26404.326602249967,26501.510096625054,26384.889903374948,26520.94679550007,26365.453204499932,41.35021097046341,0.6825938566515821
2023-09-28 00:34:00,26453.5,26453.5,26453.4,26453.5,0.35821257,26444.78,18.89081091012963,26482.56162182026,26406.99837817974,26501.452432730388,26388.10756726961,26520.343243640516,26369.21675635948,60.41388518024062,54.778156996585906
2023-09-28 00:35:00,26453.5,26453.5,26453.5,26453.5,0.05760659,26446.370000000003,18.170511101351387,26482.711022202704,26410.0289777973,26500.88153330406,26391.858466695947,26519.05204440541,26373.687955594596,60.77904633982479,54.778156996585906
2023-09-28 00:36:00,26453.5,26453.5,26453.4,26453.5,0.1770945,26446.370000000003,18.170511101351387,26482.711022202704,26410.0289777973,26500.88153330406,26391.858466695947,26519.05204440541,26373.687955594596,60.513860716699874,54.54545454545398
2023-09-28 00:37:00,26453.4,26453.5,26446.4,26446.4,0.18478305,26446.015000000003,18.093071514871074,26482.201143029746,26409.82885697026,26500.294214544618,26391.73578545539,26518.387286059486,26373.64271394052,47.347266881029554,42.367066895370556
2023-09-28 00:38:00,26446.5,26446.5,26422.3,26422.3,1.19102243,26444.454999999998,18.74697098341005,26481.948941966817,26406.96105803318,26500.69591295023,26388.214087049768,26519.44288393364,26369.467116066357,39.69002695417752,1.0291595197230743
2023-09-28 00:39:00,26422.4,26422.4,26421.4,26421.4,0.63429581,26443.204999999998,19.431430724478975,26482.067861448955,26404.34213855104,26501.499292173434,26384.910707826562,26520.930722897912,26365.479277102084,39.41018766756112,0.0
2023-09-28 00:40:00,26421.5,26422.4,26421.4,26422.4,0.25005288999999997,26443.210000000003,19.425780482869733,26482.061560965743,26404.358439034262,26501.487341448614,26384.93265855139,26520.91312193148,26365.506878068525,39.81358189081303,1.7064846416382677
2023-09-28 00:41:00,26453.6,26457.3,26453.0,26453.0,0.06985144,26444.79,18.834595827895296,26482.45919165579,26407.12080834421,26501.293787483686,26388.286212516316,26520.12838331158,26369.45161668842,44.8107448107449,53.92491467576678
2023-09-28 00:42:00,26453.0,26453.0,26452.9,26452.9,0.20467237,26446.315000000002,18.14857613670015,26482.612152273403,26410.0178477266,26500.760728410103,26391.8692715899,26518.909304546803,26373.7206954532,41.195581546459294,53.754266211605426
2023-09-28 00:43:00,26453.0,26453.0,26452.9,26453.0,0.07571072,26446.315000000002,18.14857613670015,26482.612152273403,26410.0178477266,26500.760728410103,26391.8692715899,26518.909304546803,26373.7206954532,44.097222222222214,65.15463917525473
2023-09-28 00:44:00,26453.0,26453.0,26452.9,26453.0,0.08145294,26446.32,18.15049948566359,26482.620998971328,26410.01900102867,26500.77149845699,26391.86850154301,26518.921997942653,26373.718002057347,51.20967741935485,88.02228412256397
2023-09-28 00:45:00,26453.0,26470.0,26452.9,26470.0,4.26869784,26447.170000000002,18.86383618964014,26484.897672379284,26409.44232762072,26503.76150856892,26390.578491431083,26522.625344758562,26371.71465524144,71.36524822695081,100.0
2023-09-28 00:46:00,26470.0,26480.0,26470.0,26480.0,2.05251643,26448.52,20.22038054720421,26488.960761094408,26408.079238905593,26509.181141641613,26387.858858358388,26529.40152218882,26367.638477811182,73.67563162184186,100.0
2023-09-28 00:47:00,26480.0,26480.0,26470.0,26470.0,0.06381405,26448.52,20.22038054720421,26488.960761094408,26408.079238905593,26509.181141641613,26387.858858358388,26529.40152218882,26367.638477811182,68.17496229261032,82.93515358361732
2023-09-28 00:48:00,26469.9,26469.9,26450.0,26450.0,7.26099582,26447.02,18.826929201492266,26484.673858402984,26409.366141597016,26503.500787604476,26390.539212395524,26522.32771680597,26371.712283194032,48.55252274607106,48.80546075085197
2023-09-28 00:49:00,26433.5,26433.5,26421.8,26421.8,0.0136089,26444.609999999997,18.815472356551965,26482.2409447131,26406.979055286894,26501.056417069653,26388.16358293034,26519.871889426206,26369.34811057379,39.36955063715567,0.6825938566515821
2023-09-28 00:50:00,26421.8,26421.9,26421.7,26421.9,0.9117941700000001,26443.204999999998,19.43088900098568,26482.06677800197,26404.343221998028,26501.497667002954,26384.912332997043,26520.928556003943,26365.481443996054,39.4101876675606,0.8532423208191339
2023-09-28 00:51:00,26421.9,26421.9,26421.7,26421.8,0.04147659,26443.204999999998,19.43088900098568,26482.06677800197,26404.343221998028,26501.497667002954,26384.912332997043,26520.928556003943,26365.481443996054,41.35021097046341,0.6825938566515821
2023-09-28 00:34:00,26453.5,26453.5,26453.4,26453.5,0.35821257,26444.784999999996,18.88439274834776,26482.553785496693,26407.0162145033,26501.43817824504,26388.131821754952,26520.322570993387,26369.247429006606,60.41388518024062,54.778156996585906
2023-09-28 00:35:00,26453.5,26453.5,26453.5,26453.5,0.05760659,26446.370000000003,18.1705111013512,26482.711022202704,26410.0289777973,26500.881533304055,26391.85846669595,26519.05204440541,26373.687955594596,60.77904633982479,54.778156996585906
2023-09-28 00:36:00,26453.5,26453.5,26453.4,26453.5,0.1770945,26446.370000000003,18.1705111013512,26482.711022202704,26410.0289777973,26500.881533304055,26391.85846669595,26519.05204440541,26373.687955594596,60.513860716699874,54.54545454545398
2023-09-28 00:37:00,26453.4,26453.5,26446.4,26446.4,0.18478305,26446.015000000003,18.093071514870882,26482.201143029746,26409.82885697026,26500.294214544614,26391.735785455392,26518.387286059486,26373.64271394052,47.347266881029554,42.367066895370556
2023-09-28 00:38:00,26446.5,26446.5,26422.3,26422.3,1.19102243,26444.454999999998,18.74697098340987,26481.948941966817,26406.96105803318,26500.69591295023,26388.214087049768,26519.442883933636,26369.46711606636,39.69002695417752,1.0291595197230743
2023-09-28 00:39:00,26422.4,26422.4,26421.4,26421.4,0.63429581,26443.204999999998,19.4314307244788,26482.067861448955,26404.34213855104,26501.499292173434,26384.910707826562,26520.930722897912,26365.479277102084,39.41018766756112,0.0
2023-09-28 00:40:00,26421.5,26422.4,26421.4,26422.4,0.25005288999999997,26443.21,19.42578048286956,26482.06156096574,26404.35843903426,26501.487341448606,26384.93265855139,26520.913121931477,26365.50687806852,39.81358189081303,1.7064846416382677
2023-09-28 00:41:00,26453.6,26457.3,26453.0,26453.0,0.06985144,26444.789999999997,18.834595827895114,26482.459191655787,26407.120808344207,26501.293787483683,26388.286212516312,26520.128383311578,26369.451616688417,44.8107448107449,53.92491467576678
2023-09-28 00:42:00,26453.0,26453.0,26452.9,26452.9,0.20467237,26446.315000000002,18.148576136699965,26482.612152273403,26410.0178477266,26500.760728410103,26391.8692715899,26518.909304546803,26373.7206954532,41.195581546459294,53.754266211605426
2023-09-28 00:43:00,26453.0,26453.0,26452.9,26453.0,0.07571072,26446.315000000002,18.148576136699965,26482.612152273403,26410.0178477266,26500.760728410103,26391.8692715899,26518.909304546803,26373.7206954532,44.097222222222214,65.15463917525473
2023-09-28 00:44:00,26453.0,26453.0,26452.9,26453.0,0.08145294,26446.32,18.150499485663406,26482.620998971328,26410.01900102867,26500.77149845699,26391.86850154301,26518.921997942653,26373.718002057347,51.20967741935485,88.02228412256397
2023-09-28 00:45:00,26453.0,26470.0,26452.9,26470.0,4.26869784,26447.170000000002,18.863836189639958,26484.89767237928,26409.442327620724,26503.76150856892,26390.578491431083,26522.625344758562,26371.71465524144,71.36524822695081,100.0
2023-09-28 00:46:00,26470.0,26480.0,26470.0,26480.0,2.05251643,26448.52,20.22038054720404,26488.960761094408,26408.079238905593,26509.181141641613,26387.858858358388,26529.401522188815,26367.638477811186,73.67563162184186,100.0
2023-09-28 00:47:00,26480.0,26480.0,26470.0,26470.0,0.06381405,26448.52,20.22038054720404,26488.960761094408,26408.079238905593,26509.181141641613,26387.858858358388,26529.401522188815,26367.638477811186,68.17496229261032,82.93515358361732
2023-09-28 00:48:00,26469.9,26469.9,26450.0,26450.0,7.26099582,26447.02,18.826929201492085,26484.673858402984,26409.366141597016,26503.500787604476,26390.539212395524,26522.32771680597,26371.712283194032,48.55252274607106,48.80546075085197
2023-09-28 00:49:00,26433.5,26433.5,26421.8,26421.8,0.0136089,26444.609999999997,18.815472356551783,26482.2409447131,26406.979055286894,26501.056417069653,26388.16358293034,26519.871889426206,26369.34811057379,39.36955063715567,0.6825938566515821
2023-09-28 00:50:00,26421.8,26421.9,26421.7,26421.9,0.9117941700000001,26443.204999999998,19.430889000985502,26482.06677800197,26404.343221998028,26501.497667002954,26384.912332997043,26520.92855600394,26365.481443996057,39.4101876675606,0.8532423208191339
2023-09-28 00:51:00,26421.9,26421.9,26421.7,26421.8,0.04147659,26443.204999999998,19.430889000985502,26482.06677800197,26404.343221998028,26501.497667002954,26384.912332997043,26520.92855600394,26365.481443996057,41.35021097046341,0.6825938566515821
2023-09-28 00:52:00,26421.8,26421.8,26421.8,26421.8,0.0017,26443.2,19.43667179654269,26482.073343593085,26404.326656406916,26501.510015389627,26384.889984610374,26520.946687186173,26365.45331281383,49.7883149872989,0.6825938566515821
2023-09-28 00:34:00,26453.5,26453.5,26453.4,26453.5,0.35821257,26444.784999999996,18.884392748347583,26482.55378549669,26407.016214503303,26501.43817824504,26388.131821754952,26520.322570993387,26369.247429006606,60.77904633982479,54.778156996585906
2023-09-28 00:35:00,26453.5,26453.5,26453.5,26453.5,0.05760659,26444.784999999996,18.884392748347583,26482.55378549669,26407.016214503303,26501.43817824504,26388.131821754952,26520.322570993387,26369.247429006606,60.513860716699874,54.54545454545398
2023-09-28 00:36:00,26453.5,26453.5,26453.4,26453.5,0.1770945,26444.784999999996,18.884392748347583,26482.55378549669,26407.016214503303,26501.43817824504,26388.131821754952,26520.322570993387,26369.247429006606,50.21312872975277,54.54545454545398
2023-09-28 00:37:00,26453.4,26453.5,26446.4,26446.4,0.18478305,26444.43,18.778377823560263,26481.98675564712,26406.87324435288,26500.765133470682,26388.094866529318,26519.54351129424,26369.31648870576,47.38535800482709,42.367066895370556
2023-09-28 00:38:00,26446.5,26446.5,26422.3,26422.3,1.19102243,26443.225,19.407998215608053,26482.040996431213,26404.409003568784,26501.448994646824,26385.001005353173,26520.85699286243,26365.593007137566,39.64935940660843,1.0291595197230743
